pk_site_id,latitude,longitude,yard,distance
2870,53.44309506,-113.4053314,5,3720
2892,53.45516891,-113.4144723,5,2776
2904,53.45163922,-113.4149347,5,2468
2905,53.45914151,-113.391646,5,4267.9
2913,53.45914321,-113.4262274,5,1862.1
2914,53.45858925,-113.439506,5,1495.3
2915,53.45856711,-113.4369712,5,1327.8
2921,53.45907884,-113.3992562,5,3398.2
2935,53.45861646,-113.4426731,5,1704.8
2941,53.45788112,-113.3791822,5,5172.8
2954,53.45106918,-113.4498968,5,1953.1
2955,53.4619236,-113.465737,5,3502.5
2966,53.47495989,-113.3835263,5,6250.5
2970,53.4828979,-113.4211068,5,4999.1
2974,53.47093701,-113.404104,5,6227.6
2975,53.47167685,-113.4076796,5,6567.8
3017,53.4692504,-113.3698736,5,7087.4
3025,53.48169349,-113.4117433,5,5203.3
3026,53.47320273,-113.4063568,5,6506.6
3041,53.48179332,-113.4036836,5,6280.8
3043,53.46526212,-113.4434709,5,3388.1
3044,53.47414851,-113.4419587,5,3385.9
3082,53.45314184,-113.4241951,5,1495.3
3083,53.41806901,-113.4432599,5,4922.7
3110,53.48371715,-113.3796571,5,7633.2
3115,53.45860139,-113.4568305,5,2642.3
3116,53.46680758,-113.4463967,5,2760.2
3119,53.45249733,-113.4573378,5,2590.7
3122,53.44388492,-113.4647041,5,3592.2
3127,53.44975358,-113.4357751,5,1143.6
3163,53.4660236,-113.4753085,5,5190.9
3170,53.46715504,-113.4390903,5,2938.9
3183,53.4546497,-113.4039146,5,3397.8
3195,53.44124686,-113.4940061,5,7030.5
3196,53.45344629,-113.4413081,5,1141.9
3202,53.42043577,-113.4567506,5,5437.6
3245,53.4719371,-113.4023761,5,6112.3
3266,53.44015004,-113.5071124,5,7258.4
3276,53.45966866,-113.4205523,5,2713.8
3287,53.44112172,-113.4182118,5,3209
3294,53.44561129,-113.4285283,5,2056.2
3313,53.42007251,-113.4639724,5,5706.1
3368,53.4282547,-113.4648048,5,5722.2
3377,53.44155176,-113.4052089,5,3811.3
3379,53.4683309,-113.3830189,5,5814.9
3399,53.44216099,-113.4385006,5,2303.5
3400,53.44818909,-113.4285355,5,1599.7
3402,53.45767318,-113.4449076,5,1941.1
3403,53.48784314,-113.4057586,5,6580.5
3405,53.4259758,-113.4733898,5,5794.3
3416,53.44906998,-113.4354028,5,1184.6
3432,53.48054226,-113.417776,5,4936.6
3434,53.42943466,-113.4581559,5,5330.6
3447,53.4622756,-113.4581518,5,3685.2
3455,53.46615353,-113.407974,5,3613.5
3468,53.44972772,-113.5037655,5,5523
3472,53.44073551,-113.4401323,5,2163.1
3477,53.44635723,-113.4386971,5,1654.2
3489,53.4179356,-113.4471177,5,4955.1
3492,53.45401563,-113.3968153,5,3229.2
3503,53.45317145,-113.4780852,5,3953.6
3517,53.46363994,-113.4001809,5,3988.9
3526,53.45238007,-113.4092015,5,2742.7
3527,53.45432673,-113.5031819,5,5681.2
3532,53.4442439,-113.4194092,5,2811.6
3542,53.46988496,-113.438231,5,2480.9
3554,53.45203938,-113.4729644,5,3288.2
3559,53.47481221,-113.4007496,5,6084.6
3596,53.47761346,-113.4671558,5,5330
3604,53.42891973,-113.4559753,5,5395.4
3605,53.43081677,-113.4581827,5,5939.9
3635,53.47641988,-113.4156548,5,4188.9
3636,53.47821016,-113.4162094,5,5429.2
3640,53.46996437,-113.4130383,5,3615.1
3641,53.46969607,-113.4151357,5,3810.8
3646,53.46235135,-113.4255351,5,2190
3647,53.45759036,-113.4246402,5,1961.9
3653,53.47276949,-113.3957114,5,5650.4
3661,53.47609582,-113.4074291,5,5961
3665,53.44588015,-113.4376054,5,3151.4
3666,53.43105561,-113.4669521,5,5874.1
3667,53.42618572,-113.466953,5,5816.3
3673,53.48573777,-113.4314986,5,5303.6
3674,53.47511957,-113.4147414,5,4171.3
3687,53.46555259,-113.4282364,5,2478.8
3693,53.44525572,-113.4146298,5,2980.1
3702,53.46308999,-113.4069974,5,3669.1
3705,53.42400853,-113.4711774,5,6377.3
3706,53.424915,-113.4765264,5,6092.5
3707,53.42474573,-113.4597029,5,5067.2
3710,53.42628752,-113.4509929,5,4641.5
3730,53.47264669,-113.3993134,5,5891.3
3734,53.46972731,-113.4128861,5,3629.2
3745,53.44546887,-113.4933541,5,6684.6
3751,53.45563871,-113.396725,5,3651.1
3769,53.41626438,-113.4770079,5,7085.8
3780,53.47769273,-113.4412082,5,3389.8
3800,53.41708962,-113.4669839,5,6181.3
3819,53.47674502,-113.375906,5,6869.1
3820,53.47633057,-113.3704977,5,7681.9
3821,53.4502047,-113.5086486,5,6075.8
3829,53.44864509,-113.4054258,5,3274
3831,53.44546887,-113.4933541,5,6684.6
3846,53.47997797,-113.4441735,5,3928.5
3847,53.47437214,-113.4429092,5,3890.5
3859,53.47277571,-113.4270251,5,3844.6
3862,53.4564677,-113.4116522,5,2946.6
3863,53.45818391,-113.3842628,5,4379.6
3864,53.44307737,-113.5081567,5,6831.5
3883,53.46287218,-113.4348846,5,1670.1
3896,53.47179703,-113.4023038,5,6119.3
3897,53.4739436,-113.3811523,5,6296.4
3907,53.46893081,-113.3939601,5,5075.9
3917,53.46009893,-113.4071101,5,3318.1
3921,53.47947008,-113.4412674,5,4139.6
3922,53.47631182,-113.4357536,5,3831.9
3923,53.47617955,-113.4402655,5,4046.9
3950,53.44662844,-113.4450445,5,2268.7
3951,53.4802683,-113.3939614,5,6337.5
3955,53.46962439,-113.3812609,5,5884.5
3977,53.4731319,-113.4160265,5,3760.8
3990,53.46466558,-113.4133456,5,3257.2
3991,53.46820175,-113.399518,5,5376.6
3996,53.47100097,-113.4468918,5,3892.2
4013,53.42720319,-113.447899,5,3963
4024,53.46456719,-113.3941952,5,4590.7
4033,53.47263235,-113.4277113,5,3865.6
4034,53.47302522,-113.4155722,5,3745.7
4039,53.46305567,-113.4211035,5,2549.7
4045,53.44749477,-113.4080485,5,3631.8
4047,53.4614612,-113.455742,5,2826.4
4048,53.44873644,-113.4006682,5,4338.9
4067,53.42083735,-113.45816,5,6059.8
4081,53.45243671,-113.4541011,5,1999.4
4082,53.44377569,-113.4187286,5,2912.4
4088,53.45222341,-113.501165,5,5362.6
4098,53.48345561,-113.4077461,5,5543.2
4118,53.48073488,-113.4098485,5,5400.9
4119,53.42041418,-113.4437069,5,4486.5
4120,53.46764427,-113.4186163,5,3090.7
4122,53.47978351,-113.3847698,5,6960.2
4148,53.44387551,-113.4998194,5,6598.8
4151,53.44370508,-113.5042992,5,7148.7
4157,53.45573299,-113.4345074,5,874.3
4162,53.47922173,-113.3770148,5,7103.3
4165,53.47135276,-113.3787691,5,6725.8
4177,53.47576909,-113.4545088,5,4123.8
4186,53.48343111,-113.4072579,5,6259.6
4194,53.46573497,-113.3847335,5,5754.3
4199,53.44586932,-113.4440476,5,2064
4204,53.46524425,-113.4282146,5,2566.8
4211,53.47283181,-113.4326882,5,3125.2
4221,53.46307087,-113.4353435,5,1699.5
4259,53.47452958,-113.4056587,5,6146.7
4260,53.4598939,-113.4075201,5,3335.5
4267,53.46154834,-113.4005705,5,3989.5
4278,53.47206006,-113.4796731,5,5413.8
4294,53.46097016,-113.4141569,5,2632
4322,53.46294353,-113.438757,5,1931.8
4328,53.45529188,-113.4558291,5,2415.2
4331,53.42781177,-113.44932,5,4710.3
4341,53.47838217,-113.4062629,5,5994
4343,53.4815964,-113.3657656,5,8965.8
4344,53.45868909,-113.3941215,5,3936.9
4362,53.47265947,-113.4182492,5,4293.1
4365,53.46504899,-113.4592898,5,3876.6
4366,53.46348934,-113.4506085,5,2655.2
4388,53.46002481,-113.4500958,5,2756.5
4411,53.4474203,-113.401979,5,4295.8
4415,53.45963731,-113.3817214,5,5356.9
4423,53.44656424,-113.4479371,5,2357.5
4427,53.46125892,-113.4432301,5,2332.2
4428,53.45748528,-113.4011287,5,3218.6
4438,53.47413679,-113.3674046,5,7648
4443,53.45879988,-113.475642,5,3890.4
4471,53.46908585,-113.3606443,5,7806.7
4479,53.45126348,-113.4798138,5,3838.2
4482,53.44998974,-113.4193237,5,3162.7
4483,53.46759607,-113.4181133,5,3758.9
4484,53.45991271,-113.4365959,5,1888.7
4485,53.46980168,-113.4376774,5,3378.4
4486,53.4675571,-113.4362539,5,2954.6
4497,53.4319747,-113.4386005,5,3623.2
4500,53.47245777,-113.3668353,5,7222
4523,53.46398378,-113.3861565,5,5872.4
4527,53.41378883,-113.4466585,5,5465.1
4531,53.429125,-113.4404401,5,3692.2
4532,53.46712332,-113.3923492,5,5044.9
4533,53.4764141,-113.3685041,5,7835.8
4534,53.461967,-113.3731107,5,6015.1
4535,53.461984,-113.3880859,5,5003
4536,53.46087204,-113.3901401,5,4506.5
4538,53.47530033,-113.427371,5,4150.4
4539,53.465245,-113.3785316,5,5802.8
4540,53.46289366,-113.3914545,5,4661.6
4543,53.42636695,-113.4405375,5,4089.4
4544,53.41653559,-113.4474357,5,5576.3
4545,53.47373454,-113.4586951,5,4225.5
4554,53.42793174,-113.4427959,5,3736.5
4572,53.44613593,-113.4576249,5,3196.4
4573,53.4176732,-113.462886,5,6152.4
4574,53.46510533,-113.3718019,5,6102.7
4579,53.41302714,-113.4665714,5,6846.9
4581,53.41291999,-113.4775009,5,7468.3
4584,53.46076594,-113.393563,5,4785.4
4596,53.4577281,-113.501628,5,5724.9
4597,53.45775575,-113.5015334,5,5722.8
4630,53.45839076,-113.5047456,5,5841.5
4644,53.4289211,-113.4718033,5,5432.6
4650,53.45546733,-113.4144299,5,2041.5
4673,53.4268006,-113.4323974,5,4424.6
4674,53.42917856,-113.4315572,5,3982.1
4675,53.42051191,-113.4482786,5,4877.4
4682,53.46152714,-113.3758157,5,5478.1
4683,53.46152891,-113.3794979,5,5451.1
4685,53.42394909,-113.4492492,5,4373
4688,53.4880411,-113.4121271,5,6158.9
4689,53.41468495,-113.4813885,5,7172.3
4696,53.42930261,-113.4358491,5,3857.5
4708,53.42376245,-113.4408112,5,4298.2
4709,53.42802726,-113.4296006,5,4878.2
4723,53.41585222,-113.4470071,5,5566.4
4724,53.41378521,-113.4473176,5,5509
4725,53.41780384,-113.451045,5,5056.2
4730,53.4144707,-113.4446813,5,5230.1
4767,53.49034044,-113.4155408,5,5790.1
4841,53.4242913,-113.4526007,5,5173.4
4861,53.4133837,-113.4469886,5,5487.2
5321,53.40736169,-113.4741846,5,7925.7
5322,53.41026169,-113.4784126,5,7897.4
5323,53.40983397,-113.4709706,5,7403.9
5341,53.47848138,-113.36515,5,7817.5
5565,53.46643817,-113.3751525,5,6410.2
5585,53.42680219,-113.4341983,5,4300.4
5587,53.42534985,-113.4308597,5,4751
5588,53.42823317,-113.4378371,5,4027.5
5589,53.42871834,-113.43452,5,4100
5605,53.46481986,-113.3749259,5,5811.9
5606,53.42705076,-113.436414,5,4108.9
5628,53.42419737,-113.4307201,5,4954.9
5645,53.42439273,-113.4358805,5,4409.2
5646,53.42029789,-113.4420533,5,4690.9
5647,53.417604,-113.4393599,5,5609.3
5665,53.42176383,-113.432761,5,4909.6
5685,53.42045947,-113.4406084,5,4572.4
5705,53.42043288,-113.4345884,5,4894.4
5725,53.45410051,-113.3852782,5,3994
5825,53.4176018,-113.4584271,5,5798.6
5845,53.41759985,-113.442479,5,4748.5
6186,53.4206945,-113.4483114,5,4877.4
6237,53.45623448,-113.3863172,5,4160.1
6246,53.41550875,-113.4595765,5,5884.2
6250,53.41169516,-113.4724155,5,7685
6286,53.45051879,-113.3818104,5,4666.4
6331,53.43017149,-113.4296246,5,4187.2
6332,53.43162314,-113.4244492,5,4795.9
6333,53.43198103,-113.4273697,5,4440.7
6390,53.44938,-113.392729,5,4616
6391,53.45016563,-113.3893259,5,4624.1
6392,53.45225746,-113.3913859,5,4659.1
6410,53.44948785,-113.3867636,5,4480.3
6430,53.4437034,-113.392917,5,4694.8
6431,53.44585948,-113.3931296,5,5014
6432,53.4458578,-113.3923863,5,5013.6
6434,53.46620366,-113.3715056,5,6803.7
6594,53.42882102,-113.4111716,5,5222.4
6827,53.41464618,-113.4624041,5,6585.8
6848,53.41783449,-113.4492125,5,5008.6
7107,53.45701851,-113.3842913,5,4383.3
7127,53.4452297,-113.3881772,5,4790.8
7128,53.41184098,-113.4763135,5,7727.2
7129,53.44797795,-113.3930811,5,4161.7
7130,53.44777249,-113.3920759,5,4228.2
7149,53.4694016,-113.3685037,5,7452.3
7169,53.47213428,-113.3678018,5,7522.5
7209,53.41874438,-113.4304088,5,5488.2
7211,53.42286406,-113.430003,5,5134.8
7430,53.44484975,-113.390003,5,4760.8
8103,53.42532891,-113.4298217,5,4677.2
8104,53.43205355,-113.4187555,5,5136.5
8182,53.41548046,-113.4589945,5,5779.7
8287,53.44606634,-113.3858042,5,4916.2
8288,53.40926401,-113.4674925,5,7699
8302,53.41694093,-113.4410463,5,5497.7
8382,53.45902955,-113.3636584,5,5939
8422,53.44134204,-113.3886984,5,5292.1
8442,53.40568068,-113.4728549,5,8042
8443,53.40568068,-113.4728549,5,8042
8465,53.41781511,-113.4261176,5,5877.6
8503,53.42197287,-113.425474,5,5703.5
8504,53.4097771,-113.4747555,5,7690.1
8645,53.44587489,-113.4974082,5,6322.1
8648,53.44567646,-113.5040594,5,6224
9146,53.4894329,-113.3920124,5,7645.1
9226,53.41760122,-113.4274566,5,5672.1
9682,53.42466794,-113.4233669,5,5406
9683,53.42528331,-113.4258026,5,5062.3
9684,53.42526942,-113.4260698,5,5060.6
9920,53.43049708,-113.4183463,5,4843.9
9921,53.43053007,-113.4179464,5,4387.9
9922,53.42673788,-113.4179533,5,4809.6
9962,53.46102432,-113.4916518,5,6391.4
9998,53.48897072,-113.3908016,5,7753.8
10000,53.48915551,-113.3905667,5,7735.7
10045,53.42594862,-113.4002849,5,6307.6
10059,53.4265816,-113.4001466,5,6408.1
10060,53.41102111,-113.460665,5,6633.7
10071,53.46107089,-113.3676563,5,5881
10073,53.45979924,-113.3633463,5,6065.6
10074,53.4588433,-113.3685124,5,5715
10075,53.46065597,-113.3685558,5,6406.3
10076,53.46142168,-113.3678167,5,6321.6
10084,53.41801224,-113.423462,5,5806.8
10110,53.43003745,-113.4187373,5,5141
10151,53.45383076,-113.4888193,5,4336.1
10155,53.48736068,-113.4201276,5,5988.8
961903,53.45599386,-113.4401192,5,415.1
971903,53.45599386,-113.4401192,5,415.1
981903,53.45599386,-113.4401192,5,415.1
991903,53.45599386,-113.4401192,5,415.1